genre,window_start,window_end,window_label,n_tracks,love,babi,want,blue,feel,man,well,like,pron,cri,yes,woman,life,let,light,breath,insid,everyth,never,old,fuck,littl,lose,sweet,away,one,take,wait,fall,darl,burn,alway,true,give,noth,make,end,blood,time,dark,eligible_window
dream pop,1981,1985,1981_1985,13,0.1755677123288671,-0.2739140570627722,-0.14456108583436222,0.12027222419562617,0.06457058953462283,0.021656685254426895,0.01727554467639248,0.09375241062059411,0.39316084068155,-0.22889281919124296,-0.17145808381707112,-0.15408247048007834,-0.3750182606947193,-0.22193290459793902,0.038421264818214236,0.5170362572156947,-0.044523214651742866,-0.21236868021907668,0.29046365357373216,-0.21032177170020744,-0.0575205359072234,-0.07920028549698362,0.03375520339096291,-0.16603650873801876,0.3793802415485078,-0.08456999115361975,-0.10786003903362802,-0.08745950998669046,0.597807706485726,-0.08339809831802801,-0.04244016527692081,-0.16435880123238875,-0.19541602407889977,-0.28144666955447883,-0.022466311142764633,0.000729842916269686,-0.246877660879071,-0.169434360221958,-0.3326134941918445,-0.029219993634767762,False
easy listening,1981,1985,1981_1985,14,0.4242552773626965,-0.16216755637679822,-0.07555305274639364,0.01342563182430155,1.037908809674822,-0.22718147168046124,-0.041770390805467135,-0.26346741330325785,-0.17073229794145908,0.025019381812893586,-0.17145808381707112,-0.02859336482946345,0.020804462861351996,0.10751145116373054,-0.16301397490169825,-0.1712754017635619,-0.16438634819039694,0.4193694629391752,0.3419624037803005,0.5975709090024351,-0.0575205359072234,-0.15057350677076184,0.42421419686154455,-0.16603650873801876,0.5695866416318679,0.286775812948699,-0.2975531649400214,-0.04369348587917924,0.13152272927173794,-0.08339809831802801,-0.20352243308587062,-0.1617647754401183,0.5505790029753623,-0.0897918274008187,-0.1835492781706595,0.08677942127913732,0.21727670728216772,-0.16943436022195804,0.14886114558469496,0.16346025926458393,False
electronic,1981,1985,1981_1985,23,-0.3625268675148615,-0.22281617753287292,-0.10901328609952572,-0.12082324859436501,-0.34965461493674194,-0.1723405592881923,-0.36034013105777446,-0.2779699941331918,0.013971071715404218,-0.07924110535526417,-0.17145808381707112,-0.07364999757274447,-0.014950920921218382,0.4636809390888984,-0.2011278570638897,0.03988328738937147,-0.23792541954840335,0.022593598638841007,-0.24147714674149018,0.5199092516937174,-0.0575205359072234,0.1972419653300828,0.5500152272333247,0.37224538029855564,-0.18585279772204363,-0.2620213808605084,0.06645994011196135,0.38934817171977615,-0.26885118869498387,-0.08339809831802801,-0.14476812644025458,-0.1909172977125952,-0.1954160240788998,0.24559956873842345,-0.18669513385083686,-0.08003667508422771,0.12692271089161003,-0.169434360221958,-0.23774726679934075,-0.12607827091439852,True
experimental,1981,1985,1981_1985,27,-0.16870412480831184,-0.2739140570627722,-0.20003082809577874,-0.0904848325235185,-0.1683605598760415,0.042513108826687226,0.07782889223010249,0.11715368541491292,0.31528096852129067,-0.22889281919124296,-0.17145808381707112,0.35166837864808304,-0.1695706053430493,0.30998356681099737,-0.15516577620095642,0.029042950662234862,-0.1069246242079436,0.023414825833898513,-0.23642191051833905,-0.09806014282132752,-0.0575205359072234,-0.21024897000167161,-0.2158955586064435,-0.16603650873801876,-0.1317215552200544,0.16763764638795062,0.11708093853445821,-0.012902964686227173,-0.16123099616703435,-0.08339809831802801,0.278349070607344,0.17167728141857952,-0.1954160240788998,-0.19327371919810227,0.030774429073729424,0.1600736137403757,0.019680135907821757,-0.169434360221958,-0.13395515424060833,-0.08501966585506268,True
folk,1981,1985,1981_1985,28,0.3264198596563113,-0.012214779048115893,-0.2613122471466871,0.22107254374819818,-0.3332810414257989,0.4168194530631735,0.13277145910362928,0.36544956569579823,-0.02042833868823843,-0.0201344156028534,0.22829626882499648,0.12372165492282956,-0.26331754232594673,-0.06651055429614747,0.16092123861461452,-0.021299214889237392,-0.2022507657497197,0.08929128442426068,0.08656982795500194,0.44171788644243604,-0.0575205359072234,0.11009542861397333,-0.17779563551212987,-0.045071397946256864,-0.013042228430956922,0.06900415872609847,0.021626873865563865,0.05360463934967674,0.045858473742367546,-0.08339809831802801,0.027137993118999653,0.021117065487463418,0.08155142774931604,-0.1353068104768389,-0.10375798411817612,0.03842519221892225,0.42678736051244026,-0.1153064604778355,-0.01978174204754199,-0.06915468771027934,True
funk,1981,1985,1981_1985,73,0.1283803431962756,0.8959611865389697,0.24674529991186397,-0.02929691157533706,0.1844752279507761,0.004421218029763993,-0.09676490722639157,0.09127142666916344,0.5626932921276434,0.0007780815796046817,0.0016000096340553535,0.11717547778517705,0.04841407881061571,0.4851776317658061,0.11905365982245784,-0.1712754017635619,0.031536380227238967,0.01194396715353572,-0.08935634647047491,-0.08392085713228402,0.8426384613234252,0.12966034348985445,-0.025441982798488284,-0.024112324727791217,-0.17760130089650222,-0.17908422271593702,-0.09132083452350512,-0.0718288059576542,-0.14433269727162512,0.4705151755989264,-0.17900192558452777,0.07384107025392843,0.009312275127313672,0.06119012946499505,-0.06811186642680472,0.03944136156636655,-0.11874960181536523,-0.11519102630091647,0.0921826429347153,-0.17285124352397427,True
glam rock,1981,1985,1981_1985,25,0.1021311418923686,-0.014234743473434888,-0.06964656837480131,0.07870949217565404,0.09225967049972505,-0.1429711355526665,-0.20833526171826405,-0.10152079227668542,0.9208350024217823,-0.05162888225872774,0.2459397286498426,0.23954672583360317,0.018541836904656377,0.7167301886493062,-0.15450985027668324,-0.17127540176356193,-0.15296228927290204,-0.07249149906188171,-0.2503112628761592,-0.016109676130468906,-0.0575205359072234,0.5242304654946186,-0.1712834572549217,0.35204268057360916,-0.10415184913674061,-0.12058434558183373,-0.11369779319612995,-0.027443134580146324,0.33269065497616046,0.10523660811135593,-0.0856904447284794,-0.11248900203152061,0.03358648824773075,-0.061631278301567234,0.5740969507747767,-0.258799353117497,-0.15520177435454457,-0.169434360221958,-0.22506248201707751,-0.1586200152899323,True
gothic rock,1981,1985,1981_1985,50,-0.33901554192075445,-0.2739140570627722,-0.29750634311502516,-0.10166010243996285,-0.19301214887274282,0.28202821189213867,-0.07562091222021669,0.0042596378885954534,-0.07874687494929304,0.06607574439872228,-0.17145808381707112,-0.1070639994758384,-0.0801509082717928,-0.13159134744314113,0.4700960023360132,0.00396376072701349,0.20116000145259239,0.2831575181055858,-0.16146436427891683,0.21893885194694068,-0.0575205359072234,-0.19828605462237675,-0.06917800854203104,-0.07504382482847508,0.1055492316154206,-0.02424458469748251,-0.31714669782287225,0.21169194663143412,0.1760753655092115,-0.08339809831802801,0.4133515690897166,-0.06134826005780848,-0.14534805365291725,-0.19132021298037588,0.07268172387972421,-0.20054503131486323,-0.12398583807574617,0.286089105200076,-0.13335284295190547,0.04480273383017547,True
grunge,1981,1985,1981_1985,11,-0.4422505181468685,-0.2739140570627722,-0.13226059089991973,-0.16390611401850935,-0.10293075205089032,0.5319441235724297,-0.11376869460185582,-0.3055636999161533,-0.04597201218130653,-0.07033882127818437,-0.17145808381707112,-0.15408247048007837,-0.3750182606947192,-0.3134084526495457,-0.2682774914012337,-0.1712754017635619,0.356271452385754,-0.2123686802190767,-0.023072231016674903,0.22988271159349616,-0.0575205359072234,0.0484663736680673,0.8896737667186865,-0.16603650873801876,-0.24430412328280945,-0.19765191429050055,0.05515560684882375,-0.24018279730010705,0.3545837168794677,-0.08339809831802801,-0.20352243308587062,0.2035655560512459,-0.19541602407889982,-0.21487875058478742,0.07341657947000405,-0.22949330612766322,0.694346764909081,-0.169434360221958,-0.018163498570581717,-0.19888859527907307,False
hard rock,1981,1985,1981_1985,247,0.047006666083383476,0.045923470002302264,0.04436494300770864,-0.026617921174814926,-0.05077929780921038,-0.03812795020689267,0.11099858029533141,-0.03826593341601164,-0.1275652909470118,-0.019016290516430296,0.015681664206067696,0.12762944049735092,-0.067403866466046,0.087477576296476,-0.009124529294936434,-0.08814355137656937,-0.033872833096209094,-0.09611408840022163,0.08355437201015213,-0.10098925970795371,-0.0575205359072234,-0.01791395050317863,0.020362737556154937,0.02710180922961142,0.04097938228051542,0.09330935158194731,0.08552301636208187,0.11254069596746606,-0.022318393625901913,-0.08339809831802801,0.22955280369078557,-0.061324713239600176,0.13716351568450752,-0.02585833446074631,-0.0348340474206643,-0.0027639149113889688,-0.07986879796089,-0.0951969751445857,-0.06264426029890172,0.243967459709242,True
hardcore,1981,1985,1981_1985,31,-0.34541021204771194,-0.2739140570627722,0.26112738062079044,-0.12493855150524062,0.26767060404773496,0.16474067866924763,0.016121217035728625,-0.10062943919123025,0.3007211301236986,0.08384753855484905,-0.17145808381707112,-0.15408247048007837,0.040811581081931295,-0.013098088100477846,0.0034061890046103663,0.050346257141384396,0.21681864259358788,-0.04494466553216723,-0.12824256413069332,-0.053021449604549964,0.4043508219625388,-0.12782751269695591,-0.27625666553027156,-0.16603650873801876,-0.14860507545720147,-0.24901230695211848,-0.18565979984885944,-0.19386965893948027,-0.26885118869498387,-0.08339809831802801,-0.20352243308587062,0.4268349572367632,-0.1954160240788998,0.5105328143147182,0.11097375821156791,0.0027463054829035423,-0.06675333424348961,0.20023978731191036,0.13692577572510736,-0.19888859527907307,True
hardcore punk,1981,1985,1981_1985,56,-0.16276393146183346,-0.15062657871907573,0.29664987871344606,-0.13092786063081038,0.15034736375709498,0.010725609440095426,-0.16556626456969442,-0.19014173796132441,-0.04975563352225955,0.26314895048681286,-0.035660825416157664,-0.15408247048007837,-0.1266069451131118,-0.0470451777193702,-0.2043344622564816,-0.1712754017635619,0.49352117342285384,-0.024421046266408765,0.10642709746985778,-0.13816067093125275,0.3302653309845897,-0.18342078681823426,-0.003048897354025606,-0.16603650873801876,-0.26868099359056485,0.15542316065585204,-0.1879334126147484,-0.0023404639157613718,-0.03208014111512391,-0.08339809831802801,-0.09374743009998064,-0.059984413648911626,-0.09853972697079191,-0.16438124612123745,0.0078727069330692,-0.037616478737781366,-0.17366053559510716,-0.049685079802829726,0.19323957894501362,-0.19888859527907307,True
indie rock,1981,1985,1981_1985,9,0.16378701248021624,-0.2739140570627722,-0.1363560504832907,-0.16390611401850935,-0.14751827509542922,0.22036906870572648,-0.23592082506143777,-0.05710152687672067,-0.2882788372801979,1.2777074213213018,-0.17145808381707112,0.24170712684846274,-0.2710781967842386,-0.20185674430608294,-0.09103426639380253,-0.1712754017635619,-0.23792541954840335,-0.21236868021907668,0.34993872963006506,-0.21032177170020744,-0.057520535907223405,0.7781990523035917,-0.16307683441883902,-0.16603650873801876,-0.29994597066876677,0.05118572871321319,-0.0828785359052464,-0.24018279730010703,-0.17315320012973093,-0.08339809831802801,-0.20352243308587062,0.09380014093588468,-0.1954160240788998,0.06843673005835299,-0.2562848810035982,0.41328098854850914,-0.24687766087907098,-0.169434360221958,0.7639211581518245,-0.19888859527907307,False
industrial,1981,1985,1981_1985,23,-0.16735869080103874,-0.12000402672320228,-0.05175281864844548,-0.03889764886465705,-0.08228995741648995,-0.1189286745296541,-0.17139115829194523,0.08323338278235677,-0.20492488084606442,0.10761703239733982,-0.17145808381707112,-0.15408247048007837,0.08924937281474507,-0.21560170318447675,-0.1550456181621081,0.1169325045342556,-0.031095228438666002,0.06841492337441588,-0.1630952144766696,-0.1726426218577,-0.0575205359072234,-0.17219319727702756,-0.08357344316293448,-0.058769211991678685,-0.2374021894357178,0.016033375447287477,-0.16022101759938218,-0.15303385312811343,0.3104208751512612,-0.08339809831802801,-0.08325538356172124,-0.14734009773936363,-0.07453489113686407,0.06563545746641515,0.008978633165584166,0.04220908963207352,-0.03470805455803063,0.3060737395880108,-0.06929526445312324,1.034304134375533,True
jazz,1981,1985,1981_1985,28,0.7388984299827738,0.24094068067220964,-0.14039511876014693,0.19458254202885192,-0.15660756290940644,0.003582825008359234,-0.14416482264878736,-0.3302212288764368,0.9413132934708326,0.05351533133870551,0.025652734917157725,0.3249631898691561,0.012332520588799375,-0.17299802056005917,-0.1241204407165339,-0.06340294042359593,0.08888507563976956,-0.06940464062925755,0.2241579488312429,-0.17159794598954312,-0.0575205359072234,-0.1443165301637297,-0.046571667500464486,0.2316858381322094,-0.2745292664721009,0.31109222396788566,-0.12284149863005313,0.15819160823654507,-0.15506370027966482,0.03840323866133087,-0.20352243308587062,0.44643346757158214,-0.13579460918290606,0.6956956897464482,0.04540380735804493,0.4590316649495579,0.2851550293855311,-0.16943436022195804,-0.09364415130743338,-0.19888859527907307,True
latin,1981,1985,1981_1985,9,0.21751919064607747,0.09996620168205357,0.5923895222022971,-0.16390611401850935,0.8986569386397802,-0.2851823414532948,-0.15773507610213797,-0.09980105111829762,-0.21859229551404022,-0.14960134446981208,-0.17145808381707112,-0.15408247048007837,-0.004848587242484159,-0.028600084908052374,-0.11981351467773776,0.07126291068115825,0.03148936696480044,-0.06779043986704197,-0.27722031522100843,-0.21032177170020744,-0.057520535907223405,0.34462391708558127,0.3215283342938158,0.03205613115796376,-0.013230984565985988,-0.18613779970116295,-0.20507797146078457,0.09158388413072235,-0.12362446969783886,-0.08339809831802801,-0.01820257785864785,-0.25023259273934334,-0.1954160240788998,-0.2532351105032082,0.03693588296225113,-0.20903221424632706,-0.24687766087907098,-0.169434360221958,-0.1497536645184165,-0.19888859527907307,False
metal,1981,1985,1981_1985,58,-0.3462649644473166,-0.09941657058368542,-0.14072607141961263,-0.14613784428175142,0.002544046556329277,0.4765319595461567,0.04681154360465031,-0.21178675132588867,-0.09764552822799082,0.10257502702514343,-0.11842306111813866,0.0616930076990828,0.4028159000793268,-0.06857179086506872,0.046708879716919685,0.27803066502237395,0.2435555703687028,-0.17458296796479955,-0.03441275807187733,0.12831577681051098,-0.0575205359072234,-0.1550452123489653,0.014165388274771344,-0.05233885318241167,0.20820269683815418,-0.05977943655504342,0.2034544316614687,0.02641541987021435,0.23404618040121578,-0.08339809831802801,0.24845385721379587,-0.12305622874975981,0.0454482183159781,-0.2411424432096658,-0.09620534305064679,-0.0964202180733268,0.0743852552006207,0.4943526295860772,0.12913624295663978,-0.09792578993920402,True
mpb,1981,1985,1981_1985,49,0.27267942897658276,-0.05973382531833356,0.27692980554014857,0.03519906948897511,-0.08432921865236101,-0.1946679997732492,0.00251223112620555,0.26024289027593733,-0.08725924451859382,-0.04427601580470527,0.328691605255941,0.26731632973748404,0.3259291127419192,-0.04847148642226152,0.4173605276515967,-0.1712754017635619,-0.14944553771988334,1.1072580387525082,-0.19142622548950697,-0.034459497546035445,-0.0575205359072234,-0.12973591255500774,0.04413617772414028,0.11653898687948666,-0.23758003468388603,-0.0039059810376712066,0.04843244553454518,-0.24018279730010703,-0.07660296119394278,-0.08339809831802801,0.03319298160026851,0.1726962395810336,-0.12053571373668644,0.04410970792651793,0.1697065017756146,0.3025752514154484,0.4600418349750434,-0.10127414353865703,-0.040720347768603095,0.05426590493120761,True
new wave,1981,1985,1981_1985,498,0.02228840919677293,-0.07251617213761478,0.039661864609947084,0.032247375757428,-0.02673134539777391,-0.0028736217492128986,0.014732040613310312,0.06698259808315839,0.01381057162847983,0.0013271731665342515,0.08081540568308365,-0.10838183601259792,-0.0160646175127696,-0.06966489446947524,0.01011851907076466,0.05644466812863647,-0.07245579607888072,0.02302189707753578,0.00907636292058357,-0.07516663909969326,-0.0575205359072234,0.023962824891687915,-0.026323017984429736,0.002142949000243953,0.04158215852193479,-0.06366639861450159,0.01596911948642487,-0.04736428781732968,-0.025092244251968206,-0.05265456139223664,-0.0405362293016295,0.008481149234418223,-0.00016470825515837572,0.019578770072272402,0.01727393444076252,-0.04984345152644696,-0.049364798463906845,-0.11216385428851328,-0.025518904776554916,-0.06959995583624395,True
pop,1981,1985,1981_1985,179,0.16864978562997068,0.23041708794651283,0.22113343605439154,0.006202811410774663,0.1177556360565778,-0.17115728969632107,-0.057392947983320494,0.022694117878909032,0.08607923867272602,0.006773187991475963,-0.031449949559836925,0.0046751849557657545,0.03520994994178937,0.031730486029802225,-0.02825476341463242,-0.05448473262926656,-0.034328184773577214,0.1273183029982826,0.07042571850918139,-0.07045029026444158,-0.057520535907223405,0.0014890448573163003,0.06789109380532413,0.07267170545089362,0.08880879467300272,0.03906449500284037,0.09086039354455949,0.10962139735304492,-0.15096494294881518,0.13088486666204535,-0.0594568253424115,0.043967889216622556,-0.0016207384446135411,0.10071617365295082,0.059655597549795124,0.12137577204485496,-0.03214387322404441,-0.10358711392853456,0.024457777775421425,0.12485389978065514,True
pop rock,1981,1985,1981_1985,16,0.06801559801128901,-0.18547324506501126,0.13358828104152806,-0.16390611401850935,0.2986507201026501,-0.13882602441178876,-0.3603401310577745,0.4739407063344989,-0.21490878483292705,0.22826748126516488,0.02124831676752251,-0.15408247048007837,-0.10778663896736898,0.04599865433107951,-0.174700763082605,-0.07211992767884365,0.2865826424950724,-0.016282382383506957,0.5033893586183182,0.18061135689634772,-0.0575205359072234,-0.235097719775555,0.39998149312545406,-0.16603650873801876,0.011867550822311817,0.30342780768292515,-0.19941600586010444,-0.005916342675323328,0.12026503254043418,-0.08339809831802801,-0.10595027439675501,0.07164483648226852,-0.1954160240788998,0.01156822218819964,-0.1428094641198512,1.6956586675883885,0.443487547845828,-0.169434360221958,0.8705463734921343,-0.1642013046557505,False
post-hardcore,1981,1985,1981_1985,21,-0.23184263326244808,-0.2739140570627722,0.2532356427554407,-0.11545703348954324,0.19288791973696937,-0.2851823414532948,0.42260468646022564,-0.13061079017158214,-0.039141939271823134,0.4091306702856264,0.3029626470590076,-0.10660865644027943,-0.04485761572261753,-0.14806164049629966,-0.2682774914012337,-0.05392632018161641,0.8857041221927915,-0.08831799437716208,0.26392477724603786,-0.21032177170020744,-0.0575205359072234,-0.15034545393371437,-0.17697174167679447,-0.031238246209190697,0.3196260670110517,0.478874475486301,-0.2750061045670919,0.1630481228845499,0.2549822737603879,-0.08339809831802801,0.01583914676145884,0.16818433405051464,0.0024926800209116784,0.16939171053987523,0.272406596023492,-0.26845006626672874,1.1863124644087677,-0.169434360221958,0.4425437088726827,-0.19888859527907307,True
post-punk,1981,1985,1981_1985,294,-0.23817567159111772,-0.21708120121555288,-0.1318950241601702,0.019382870037480623,-0.0902174154301231,-0.0279203507450413,0.06075987610253463,0.08052592517131288,-0.11344214244775484,-0.024478599876342932,-0.03401656831102378,-0.07078184417077536,0.006064757825576553,-0.111770068136379,-0.06053780515287059,0.11575159026253397,0.1012457101851099,-0.07886618949949747,0.019401751034798402,0.017412144023478435,-0.057520535907223405,-0.1336797948269186,-0.0013861029554773237,-0.05105066052871324,0.07280204437186946,-0.10212397223213507,0.02692972856138499,0.07761802894018675,0.17969079996017295,-0.08339809831802801,0.04834580734894428,0.0041972783844753,-0.03331617573015154,-0.01676329514513505,0.0008668029439779841,0.045414511073666834,-0.007668502097408564,0.15558939089557192,0.05567021612316025,-0.027302245728615372,True
power metal,1981,1985,1981_1985,24,-0.42184836873200143,-0.17733381119770233,-0.2529472806902909,-0.10297117764751734,-0.004444500555738786,0.19261290280916885,-0.18153934915563294,-0.21436778666199285,0.04331242564903772,-0.039398728023949135,0.004661914200136857,-0.05319930727769446,0.07742491953875016,-0.18723883449535764,0.17017514720534163,0.13311114462115625,-0.04828773737595763,-0.21236868021907665,-0.19886419231823674,-0.04208700723161666,-0.0575205359072234,-0.08458854712381421,0.008533602969498953,-0.16603650873801876,-0.22520669507154942,0.15600232401356962,-0.12331165548211791,0.10337691058424166,-1.492764653863767e-05,-0.08339809831802801,0.023216925129003304,-0.12764645366811567,-0.1954160240788998,-0.08922282140775394,-0.08924120401180143,-0.30612008491835013,0.10736489018835105,0.02622752806068356,-0.03941123380543908,0.11945282183861107,True
progressive metal,1981,1985,1981_1985,2,-0.44225051814686855,-0.2739140570627722,-0.3910260373802808,-0.16390611401850935,-0.43178125921723237,-0.2851823414532948,-0.3603401310577745,-0.4586436829194925,-0.2882788372801979,-0.22889281919124296,-0.17145808381707112,-0.15408247048007837,0.8746589876920702,-0.3134084526495457,2.079652247556899,-0.1712754017635619,-0.23792541954840335,-0.21236868021907668,-0.37369491969312496,-0.21032177170020744,-0.0575205359072234,-0.235097719775555,-0.27625666553027156,-0.16603650873801876,2.515363574433194,-0.07558849172110471,0.22856580318655945,-0.24018279730010703,-0.26885118869498387,-0.08339809831802801,-0.20352243308587062,-0.25023259273934334,-0.1954160240788998,-0.28144666955447883,-0.2562848810035982,-0.41759038196586085,1.1436040506239475,-0.169434360221958,-0.40822050561769063,-0.19888859527907307,False
progressive rock,1981,1985,1981_1985,121,-0.1711654203885983,-0.20075654007005603,-0.15602497498247253,-0.005619615116151985,0.16753462933407087,-0.04102803750639886,0.008749191475077727,-0.1011007931879902,-0.07140033421142164,0.038670447770753374,-0.12998542154308373,-0.02645292033233237,-0.03475887155503969,-0.09114969921226761,0.14893228619022966,0.04961011852012687,-0.08003028335437684,-0.1672407777330106,-0.09115640831084353,0.37924407668646876,-0.0575205359072234,0.19308414046610253,0.06559913369203585,-0.1442189028510972,0.00857260752109386,0.09996059335811061,-0.09431740221533891,0.06645156674015287,0.01846125662850255,0.19480544189964336,0.09480731350102926,-0.004913546862173252,-0.0738687705702952,-0.01643960984704288,-0.10298518270798397,-0.06386661164097064,-0.012662171909858508,-0.08835759486771491,-0.05558851903255061,0.04751771732833139,True
psychedelic rock,1981,1985,1981_1985,14,-0.3764009439628663,-0.2739140570627722,-0.3910260373802808,-0.020415923859208946,0.1092475589598018,0.10556233731412291,-0.36034013105777457,-0.17540880402531162,-0.13204718224948045,-0.22889281919124296,-0.17145808381707112,-0.15408247048007837,-0.12103181139504107,-0.2090390770861926,-0.11321930686815551,-0.1712754017635619,-0.23792541954840335,-0.21236868021907668,-0.0937685033937585,0.3699637765955885,-0.0575205359072234,-0.09524473469102375,0.09415785140005524,-0.16603650873801876,-0.08676935027344694,0.5908550085271512,0.83572822430702,-0.10637567239084775,-0.26885118869498387,-0.08339809831802801,0.1390647156043238,-0.25023259273934334,0.06036331986651929,0.13422385315867943,-0.03378882557678299,0.23280354111280305,-0.08992463700790794,-0.16943436022195804,-0.1669527572108375,0.4058135964025868,False
punk,1981,1985,1981_1985,93,-0.22554705786500265,-0.07090697207633212,0.0789907204233686,0.06638541517279166,-0.25273277193587396,-0.03684759107386415,-0.027362378222399227,-0.11023431822028718,0.04966699688185479,0.02320498890007342,-0.17145808381707112,-0.05751684765720297,0.011010422846505075,-0.1760098167959005,-0.0903761519792718,-0.08481490791557651,-0.19333079197931552,-0.13565766895751638,0.026053792611563677,0.44640661877511856,0.2153819232377508,0.058536270875859706,-0.057836168593622776,-0.12069089852536513,0.0021359909343349145,0.19777515135142146,0.035112020538930915,-0.13214300462754353,-0.18732826861809823,-0.042496530349766234,-0.09178158525337873,-0.1580548585773821,-0.1320632586273083,0.04170029189889702,0.20093736084247404,-0.2642571702509912,-0.08157300599397638,-0.01989582988287911,-0.1738210843094915,-0.07619410429167264,True
rap,1981,1985,1981_1985,2,-0.44225051814686855,-0.2739140570627722,-0.0304034257007694,-0.16390611401850935,-0.2350135475057405,0.14714170089024692,-0.3603401310577745,1.4069601855844778,-0.16478232333590603,-0.22889281919124296,-0.17145808381707112,-0.15408247048007837,-0.1731887342848814,-0.268250236568075,0.016124870010019887,-0.1712754017635619,-0.23792541954840335,-0.21236868021907668,-0.37369491969312496,-0.21032177170020744,-0.0575205359072234,-0.235097719775555,1.5450825269732948,-0.16603650873801876,-0.157678311685648,-0.00011669373040862352,0.36303621503550004,-0.1647268426894791,-0.26885118869498387,-0.08339809831802801,-0.20352243308587062,-0.25023259273934334,-0.1954160240788998,-0.08330681281066551,-0.2562848810035982,1.003068666139755,-0.246877660879071,-0.169434360221958,-0.40822050561769063,0.1333826335477205,False
reggae,1981,1985,1981_1985,25,-0.11920954348503045,-0.21329120229573287,-0.08700101494814413,-0.11933495585525566,-0.26570776608375024,0.15646131795100263,-0.2533288788864408,-0.292822860645952,0.3550611653335264,-0.22889281919124296,-0.17145808381707112,0.19466544294824814,-0.30944471757909525,-0.2438861070075357,-0.2682774914012337,0.17539589853756027,-0.23792541954840335,-0.1721312517954654,0.28579866482909216,-0.21032177170020744,-0.0575205359072234,0.1481062122122622,-0.006281457492159009,-0.16603650873801876,-0.08118060510477638,0.22281119611657238,-0.15834539191071706,-0.0060631247100278165,-0.08535961385750379,-0.08339809831802801,-0.08542575995187969,-0.16238305019764326,-0.06022334459073687,-0.023936254028356137,-0.21548188923365985,-0.10339763225089248,-0.16073066733972294,-0.169434360221958,-0.20505281933991606,-0.03689510872865104,True
rock,1981,1985,1981_1985,78,-0.024648782705153416,0.0593007919877445,-0.1154541049551154,-0.004710012507235509,-0.25359886978075147,0.11402362828227591,0.06022756740947751,0.013254578248674083,-0.03901984335298853,-0.07515035267994473,-0.17145808381707112,-0.01117712685974915,-0.0858709550599872,0.014621419779993695,0.08477690458893282,-0.12989095537885015,0.02968673514745763,0.15163105087265435,-0.1377954486317055,-0.08806661804220269,-0.05752053590722339,-0.03510070685418696,0.033342916000785774,-0.12573473620126124,-0.02532067163725764,-0.04508901544947536,0.002554106776688062,-0.1470142175769231,-0.08475554494165104,-0.08339809831802801,-0.1577966402750333,-0.02042195214139845,-0.012030730194456196,-0.11267890990579574,0.2641354729253017,-0.06089042826308667,0.1820507599459443,0.026812521696991977,-0.020923965734824905,-0.1062302929862905,True
samba,1981,1985,1981_1985,8,-0.20988674378574257,-0.2739140570627722,0.06182276013652073,-0.16390611401850935,-0.43178125921723237,0.2351879850931483,-0.04674382865917501,-0.4276104782605954,-0.2882788372801979,-0.22889281919124296,1.8083935359663914,0.5753717095090383,-0.3750182606947193,-0.13583447707895316,0.43040526117908434,-0.1712754017635619,-0.15761954383284366,1.6904407108914512,-0.37369491969312496,-0.21032177170020744,-0.0575205359072234,0.16153828201466533,-0.27625666553027156,-0.03791254364395908,-0.35645578776308234,-0.3201468831425557,-0.22218731589823326,-0.24018279730010703,-0.05566664509440832,-0.08339809831802801,-0.20352243308587062,0.5056661656611436,-0.1954160240788998,-0.23940083413032534,-0.2562848810035982,0.19592811728436543,0.1405764929093342,-0.169434360221958,-0.19054782055560204,-0.19888859527907307,False
shoegaze,1981,1985,1981_1985,25,-0.2240965416072006,-0.2739140570627722,-0.12397821981814396,-0.08960641408625258,0.1085832101305674,-0.2851823414532948,-0.08679954705481734,0.1637543599358818,-0.2344102773762584,-0.11669917348740291,0.11111558349371661,-0.15408247048007837,-0.22361761074176376,-0.3134084526495457,-0.2056823164030547,-0.17127540176356193,0.6585949435921401,-0.21236868021907668,-0.2139562946726622,-0.09715349606571444,-0.0575205359072234,-0.0014560666192577742,-0.20480984961672796,-0.020263580259517716,-0.008493105322502905,-0.12084809891960947,-0.1719364358306643,-0.24018279730010705,0.7638130902055847,-0.08339809831802801,0.05190109549344515,-0.07144880151968329,-0.1954160240788998,-0.015800763231676732,-0.1153680115536147,-0.236133707185048,-0.1675934561368794,-0.041279536625633995,-0.3105527122690098,-0.19888859527907307,True
singer-songwriter,1981,1985,1981_1985,29,0.29018640761073555,-0.10650596921910921,-0.12107224211323188,0.2784551446547312,-0.19186153091525715,-0.18326110815137672,-0.05633597584040214,0.43987072263781857,-0.1642805171474628,-0.03106798516807389,-0.0658293773414111,0.1609561193307104,-0.24673628455933605,0.367881818544142,0.3287142998617171,0.26702250585945875,0.12129827411497986,0.14530523194863415,0.0818648123300382,-0.0673244848426065,-0.0575205359072234,0.4706289407296765,0.016407386288576367,-0.018758209393278057,-0.006218119640039145,-2.3154564711800636e-05,0.15634493722292891,-0.008359120351421378,0.6035581590788414,0.13443850957520934,-0.16255734313034514,0.10912713010371308,-0.1954160240788998,-0.14147396596094305,-0.2245336557686142,-0.047126946756275115,-0.12436469844687938,0.07274410652452949,-0.2011075908995015,0.21602223027268946,True
